mode,fold,tau,n_pos,F1,F2,precision,recall,coverage
soft_mean,1,0.905,53,0.5783132530120482,0.7384615384615385,0.4247787610619469,0.9056603773584906,0.738562091503268
soft_mean,1,0.9075,53,0.5783132530120482,0.7384615384615385,0.4247787610619469,0.9056603773584906,0.738562091503268
soft_mean,1,0.91,53,0.5783132530120482,0.7384615384615385,0.4247787610619469,0.9056603773584906,0.738562091503268
soft_mean,1,0.9125,53,0.5853658536585366,0.7430340557275542,0.43243243243243246,0.9056603773584906,0.7254901960784313
soft_mean,1,0.915,53,0.5853658536585366,0.7430340557275542,0.43243243243243246,0.9056603773584906,0.7254901960784313
soft_mean,1,0.9175,53,0.588957055214724,0.7453416149068323,0.43636363636363634,0.9056603773584906,0.7189542483660131
soft_mean,1,0.92,53,0.5925925925925926,0.7476635514018691,0.44036697247706424,0.9056603773584906,0.7124183006535948
soft_mean,1,0.9225,53,0.5925925925925926,0.7476635514018691,0.44036697247706424,0.9056603773584906,0.7124183006535948
soft_mean,1,0.925,53,0.5962732919254659,0.75,0.4444444444444444,0.9056603773584906,0.7058823529411765
soft_mean,1,0.9275,53,0.6037735849056604,0.7547169811320755,0.4528301886792453,0.9056603773584906,0.6928104575163399
soft_mean,1,0.93,53,0.6075949367088608,0.7570977917981072,0.45714285714285713,0.9056603773584906,0.6862745098039216
soft_mean,1,0.9325,53,0.6075949367088608,0.7570977917981072,0.45714285714285713,0.9056603773584906,0.6862745098039216
soft_mean,1,0.935,53,0.6075949367088608,0.7570977917981072,0.45714285714285713,0.9056603773584906,0.6862745098039216
soft_mean,1,0.9375,53,0.5987261146496815,0.7436708860759493,0.4519230769230769,0.8867924528301887,0.6797385620915033
soft_mean,1,0.94,53,0.6025641025641025,0.746031746031746,0.4563106796116505,0.8867924528301887,0.673202614379085
soft_mean,1,0.9425,53,0.6064516129032258,0.7484076433121019,0.46078431372549017,0.8867924528301887,0.6666666666666666
soft_mean,1,0.945,53,0.6143790849673203,0.7532051282051282,0.47,0.8867924528301887,0.6535947712418301
soft_mean,1,0.9475,53,0.6143790849673203,0.7532051282051282,0.47,0.8867924528301887,0.6535947712418301
soft_mean,1,0.95,53,0.609271523178808,0.7419354838709677,0.46938775510204084,0.8679245283018868,0.6405228758169934
soft_mean,1,0.9525,53,0.6174496644295302,0.7467532467532467,0.4791666666666667,0.8679245283018868,0.6274509803921569
soft_mean,1,0.955,53,0.6344827586206897,0.756578947368421,0.5,0.8679245283018868,0.6013071895424836
soft_mean,1,0.9575,53,0.6433566433566433,0.7615894039735099,0.5111111111111111,0.8679245283018868,0.5882352941176471
soft_mean,1,0.96,53,0.656934306569343,0.7601351351351351,0.5357142857142857,0.8490566037735849,0.5490196078431373
soft_mean,1,0.9625,53,0.6716417910447762,0.7679180887372014,0.5555555555555556,0.8490566037735849,0.5294117647058824
soft_mean,1,0.965,53,0.676923076923077,0.7612456747404844,0.5714285714285714,0.8301886792452831,0.5032679738562091
soft_mean,1,0.9675,53,0.704,0.7746478873239436,0.6111111111111112,0.8301886792452831,0.47058823529411764
soft_mean,1,0.97,53,0.7096774193548387,0.7773851590106007,0.6197183098591549,0.8301886792452831,0.46405228758169936
soft_mean,1,0.9725,53,0.7154471544715447,0.7801418439716312,0.6285714285714286,0.8301886792452831,0.45751633986928103
soft_mean,1,0.975,53,0.7166666666666667,0.7706093189964157,0.6417910447761194,0.8113207547169812,0.43790849673202614
soft_mean,1,0.9775,53,0.717948717948718,0.7608695652173914,0.65625,0.7924528301886793,0.41830065359477125
soft_mean,1,0.98,53,0.717948717948718,0.7608695652173914,0.65625,0.7924528301886793,0.41830065359477125
soft_mean,1,0.9825,53,0.7027027027027027,0.7222222222222222,0.6724137931034483,0.7358490566037735,0.3790849673202614
soft_mean,1,0.985,53,0.6972477064220184,0.7089552238805971,0.6785714285714286,0.7169811320754716,0.3660130718954248
soft_mean,1,0.9875,53,0.6857142857142857,0.6818181818181818,0.6923076923076923,0.6792452830188679,0.33986928104575165
soft_mean,1,0.99,53,0.6862745098039216,0.6704980842911877,0.7142857142857143,0.660377358490566,0.3202614379084967
soft_mean,1,0.9925,53,0.6666666666666666,0.6274509803921569,0.7441860465116279,0.6037735849056604,0.28104575163398693
soft_mean,1,0.995,53,0.6593406593406593,0.6,0.7894736842105263,0.5660377358490566,0.24836601307189543
soft_mean,1,0.9975,53,0.6153846153846154,0.5063291139240507,0.96,0.4528301886792453,0.16339869281045752
soft_mean,1,1.0,53,0.5675675675675675,0.45064377682403434,1.0,0.39622641509433965,0.13725490196078433
